[17:12:30] [main/INFO]: ModLauncher running: args [--username, ZanderOfficial, --version, forge-47.3.10, --gameDir, C:\Users\imthe\curseforge\minecraft\Instances\SpotsyltuckyPack, --assetsDir, C:\Users\imthe\curseforge\minecraft\Install\assets, --assetIndex, 5, --uuid, 22726749441b44ac97f051a3eda4fe27, --accessToken, ????????, --clientId, Y2I4OTkxNmMtNmFlMy00YTkwLWIyY2MtYjUzNzM2MzZmNzdh, --xuid, 2535444165020777, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, C:\Users\imthe\curseforge\minecraft\Install\quickPlay\java\1739398348114.json, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.10, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[17:12:30] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Microsoft; OS Windows 11 arch amd64 version 10.0
[17:12:31] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[17:12:31] [main/INFO]: Trying GL version 4.6
[17:12:31] [main/INFO]: Requested GL version 4.6 got version 4.6
[17:12:31] [main/INFO]: Mixin Transmogrifier is definitely up to no good...
[17:12:31] [main/INFO]: crimes against java were committed
[17:12:31] [main/INFO]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[17:12:32] [main/INFO]: Launching CrashAssistantApp
[17:12:32] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/C:/Users/imthe/curseforge/minecraft/Instances/SpotsyltuckyPack/mods/Connector-1.0.0-beta.46+1.20.1.jar%23376%23381!/ Service=ModLauncher Env=CLIENT
[17:12:32] [main/INFO]: Found mod file Connector-1.0.0-beta.46+1.20.1-mod.jar of type MOD with provider org.sinytra.connector.locator.ConnectorEarlyLocator@53ac845a
[17:12:32] [pool-2-thread-1/INFO]: GL info: NVIDIA GeForce RTX 4060 Ti/PCIe/SSE2 GL version 4.6.0 NVIDIA 572.16, NVIDIA Corporation
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_dragon_tree_button.json' missing model for variant: 'create_connected:linked_betterend_dragon_tree_button#face=ceiling,facing=west,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=east,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=west,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=north,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=north,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=west,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=west,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=east,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=east,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=south,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=north,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=south,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=east,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=north,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=south,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=west,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=north,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=south,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=south,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=north,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=south,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=west,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=west,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=east,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=north,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=south,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=east,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=south,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=west,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=north,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=south,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=south,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=west,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=north,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=south,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=north,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=east,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=south,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=west,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=east,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=east,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=east,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=west,locked=false,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=east,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=north,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=west,locked=true,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=floor,facing=west,locked=false,powered=false'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=wall,facing=east,locked=true,powered=true'
[17:27:24] [Worker-ResourceReload-16/WARN]: Exception loading blockstate definition: 'create_connected:blockstates/linked_betterend_tenanea_button.json' missing model for variant: 'create_connected:linked_betterend_tenanea_button#face=ceiling,facing=north,locked=false,powered=false'
